negasi,Formalisasi
"['mantap', 'semenjak', 'ada', 'shopee', 'sudah', 'jarang', 'ke', 'mall', 'lagi', 'semua', 'jadi', 'mudah', 'semua', 'jadi', 'cepat', 'makasih', 'shopee']","['mantap', 'semenjak', 'ada', 'shopee', 'sudah', 'jarang', 'ke', 'mall', 'lagi', 'semua', 'jadi', 'mudah', 'semua', 'jadi', 'cepat', 'terima kasih', 'shopee']"
"['app', 'belanja', 'online', 'yg', 'paling', 'bagus', 'mudah', 'banyak', 'hal', 'yg', 'tarik', 'sukak', 'bgt', 'belanja', 'sini']","['app', 'belanja', 'online', 'yang', 'paling', 'bagus', 'mudah', 'banyak', 'hal', 'yang', 'tarik', 'sukak', 'banget', 'belanja', 'sini']"
"['olshop', 'favorit', 'ga', 'ribet', 'layan', 'jg', 'bagus', 'sangat', 'recommended', 'olshop', 'nomor', 'satu']","['olshop', 'favorit', 'ga', 'ribet', 'layan', 'juga', 'bagus', 'sangat', 'rekomendasi', 'olshop', 'nomor', 'satu']"
"['yg', 'suka', 'belanja', 'online', 'harus', 'pande', 'milih', 'barang', 'biar', 'sesuai', 'yg', 'kita', 'ingin', 'soal', 'ongkir', 'banyak', 'jg', 'kok', 'gratis', 'ongkirnya', 'semua', 'barang', 'yg', 'aku', 'cari', 'ada', 'di', 'shopee']","['yang', 'suka', 'belanja', 'online', 'harus', 'pande', 'milih', 'barang', 'biar', 'sesuai', 'yang', 'kita', 'ingin', 'soal', 'ongkos kirim', 'banyak', 'juga', 'kok', 'gratis', 'ongkirnya', 'semua', 'barang', 'yang', 'aku', 'cari', 'ada', 'di', 'shopee']"
"['shopee', 'top', 'banget', 'banyak', 'maju', 'barang', 'sekarang', 'pada', 'ori', 'kirim', 'cepat', 'hr', 'sampai']","['shopee', 'top', 'banget', 'banyak', 'maju', 'barang', 'sekarang', 'pada', 'ori', 'kirim', 'cepat', 'hari', 'sampai']"
"['belanja', 'online', 'paling', 'mudah', 'dan', 'banyak', 'promo', 'barang', 'sesuai', 'real', 'pict', 'and', 'kirim', 'cepat', 'respon', 'seller', 'juga', 'cepat', 'meski', 'terkadang', 'ada', 'yg', 'slow', 'respon', 'juga', 'so', 'far', 'flas', 'sale', 'sangt', 'jangkau']","['belanja', 'online', 'paling', 'mudah', 'dan', 'banyak', 'promo', 'barang', 'sesuai', 'real', 'pict', 'and', 'kirim', 'cepat', 'respon', 'seller', 'juga', 'cepat', 'meski', 'terkadang', 'ada', 'yang', 'slow', 'respon', 'juga', 'so', 'far', 'flas', 'sale', 'sangt', 'jangkau']"
"['sangat', 'bantu', 'dalam', 'belanja', 'dan', 'interaksi', 'jadi', 'lebih', 'gampang', 'dgn', 'fitur', 'bayar', 'yg', 'lengkap', 'dan', 'percaya']","['sangat', 'bantu', 'dalam', 'belanja', 'dan', 'interaksi', 'jadi', 'lebih', 'gampang', 'dengan', 'fitur', 'bayar', 'yang', 'lengkap', 'dan', 'percaya']"
"['aplikasi', 'belanja', 'online', 'no', 'kirim', 'cepat', 'dan', 'banyak', 'voucher', 'baik', 'freeong', 'dan', 'cashback', 'mantaff', 'deh', 'pokok']","['aplikasi', 'belanja', 'online', 'no', 'kirim', 'cepat', 'dan', 'banyak', 'voucer', 'baik', 'freeong', 'dan', 'cashback', 'mantaff', 'deh', 'pokok']"
"['sangat', 'bantu', 'dengan', 'ada', 'apliks', 'shopee', 'kapan', 'saja', 'dan', 'mana', 'saja', 'butuh', 'sesuatu', 'langsung', 'bisa']","['sangat', 'bantu', 'dengan', 'ada', 'apliks', 'shopee', 'kapan', 'saja', 'dan', 'mana', 'saja', 'butuh', 'sesuatu', 'langsung', 'bisa']"
"['mantul', 'banget', 'appnyaampe', 'beli', 'apa', 'apa', 'semua', 'di', 'shoppe', 'pokok', 'aku', 'pake', 'app', 'shoppe', 'ini', 'udah', 'tahun', 'kek', 'mantul', 'dehsuka', 'banget', 'ma', 'shoppe', 'tingkat', 'lagi', 'yaa']","['mantul', 'banget', 'appnyaampe', 'beli', 'apa', 'apa', 'semua', 'di', 'shoppe', 'pokok', 'aku', 'pakai', 'app', 'shoppe', 'ini', 'sudah', 'tahun', 'seperti', 'mantul', 'dehsuka', 'banget', 'ma', 'shoppe', 'tingkat', 'lagi', 'yaa']"
"['udah', 'hampir', 'thn', 'lebih', 'pakek', 'shopee', 'alhamdulillah', 'belum', 'pernah', 'kecewa', 'saat', 'belanja', 'layan', 'yang', 'di', 'beri', 'juga', 'ok', 'kirim', 'cepat', 'bahkawan', 'barang', 'datang', 'hari', 'sblm', 'hari', 'yang', 'tentu']","['sudah', 'hampir', 'tahun', 'lebih', 'pakai', 'shopee', 'alhamdulillah', 'belum', 'pernah', 'kecewa', 'saat', 'belanja', 'layan', 'yang', 'di', 'beri', 'juga', 'ok', 'kirim', 'cepat', 'bahkawan', 'barang', 'datang', 'hari', 'sebelum', 'hari', 'yang', 'tentu']"
"['kasih', 'info', 'dong', 'kalo', 'paket', 'sudah', 'di', 'bawa', 'kurir', 'tolong', 'di', 'kasih', 'liat', 'no', 'hp', 'nya', 'brp', 'biar', 'komunikasi', 'sudah', 'dmn']","['kasih', 'informasi', 'dong', 'kalau', 'paket', 'sudah', 'di', 'bawa', 'kurir', 'tolong', 'di', 'kasih', 'lihat', 'no', 'seluler', 'nya', 'berapa', 'biar', 'komunikasi', 'sudah', 'dmn']"
"['makasih', 'shopee', 'puas', 'deh', 'belanja', 'di', 'shopee', 'makin', 'maju', 'depan', 'dan', 'tambah', 'banyak', 'langgan', 'nya']","['terima kasih', 'shopee', 'puas', 'deh', 'belanja', 'di', 'shopee', 'makin', 'maju', 'depan', 'dan', 'tambah', 'banyak', 'langgan', 'nya']"
"['mudah', 'dalam', 'belanja', 'dan', 'yang', 'lebih', 'utama', 'aman', 'langgan', 'dalam', 'belanja', 'responnyacepat']","['mudah', 'dalam', 'belanja', 'dan', 'yang', 'lebih', 'utama', 'aman', 'langgan', 'dalam', 'belanja', 'responnyacepat']"
"['aplikasi', 'nya', 'bagus', 'tidak_bigung', 'gitu', 'kalok', 'mau', 'belanja', 'tp', 'kadang', 'suka', 'ngelag', 'sendiri', 'padahal', 'sinyal', 'enak', 'tolong', 'baik', 'lagi', 'yh', 'min']","['aplikasi', 'nya', 'bagus', 'tidak_bigung', 'gitu', 'kalau', 'mau', 'belanja', 'tapi', 'kadang', 'suka', 'lelet', 'sendiri', 'padahal', 'sinyal', 'enak', 'tolong', 'baik', 'lagi', 'yh', 'min']"
"['aplikasi', 'yg', 'bagus', 'alangkah', 'baik', 'untuk', 'untuk', 'sistem', 'chat', 'nya', 'di', 'beri', 'notifikasi', 'baca', 'seperti', 'wa']","['aplikasi', 'yang', 'bagus', 'alangkah', 'baik', 'untuk', 'untuk', 'sistem', 'pesan', 'nya', 'di', 'beri', 'notifikasi', 'baca', 'seperti', 'wa']"
"['murah', 'murah', 'apa', 'lagi', 'kalau', 'ada', 'cash', 'back', 'dan', 'freeongkir', 'makin', 'cinta', 'sma', 'shopee']","['murah', 'murah', 'apa', 'lagi', 'kalau', 'ada', 'cash', 'kembali', 'dan', 'freeongkir', 'makin', 'cinta', 'sama', 'shopee']"
"['bagus', 'selalu', 'guna', 'shopee', 'gk', 'pernah', 'yg', 'lain', 'karena', 'nyaman', 'dengan', 'layan', 'nya', 'tapi', 'sayang', 'spayletter', 'gk', 'pernah', 'muncul', 'padalan', 'selalu', 'belanja', 'guna', 'shopeepay']","['bagus', 'selalu', 'guna', 'shopee', 'gk', 'pernah', 'yang', 'lain', 'karena', 'nyaman', 'dengan', 'layan', 'nya', 'tapi', 'sayang', 'spayletter', 'gk', 'pernah', 'muncul', 'padalan', 'selalu', 'belanja', 'guna', 'shopeepay']"
"['tidak_kei', 'bintang', 'cek', 'di', 'woco', 'kecewa', 'dengan', 'shopee', 'belanja', 'kali', 'update', 'kali', 'kali', 'bintang', 'kali', 'kali', 'gk', 'pernah', 'dpt', 'payleter']","['tidak_kei', 'bintang', 'cek', 'di', 'woco', 'kecewa', 'dengan', 'shopee', 'belanja', 'kali', 'terbaru', 'kali', 'kali', 'bintang', 'kali', 'kali', 'gk', 'pernah', 'dapat', 'payleter']"
"['cuma', 'di', 'aplikasi', 'ini', 'yang', 'beneran', 'ada', 'gratis', 'ongkir', 'tiap', 'saat', 'cashback', 'kapan', 'pun', 'dan', 'promo', 'tarik']","['cuma', 'di', 'aplikasi', 'ini', 'yang', 'beneran', 'ada', 'gratis', 'ongkos kirim', 'tiap', 'saat', 'cashback', 'kapan', 'pun', 'dan', 'promo', 'tarik']"
"['mantap', 'banyak', 'promo', '', 'fitur', 'yg', 'tidak_ada', 'aplikasi', 'lain', 'coba', 'saya', 'kasih', 'shopeepay', 'leter', 'seperti', 'yg', 'lain']","['mantap', 'banyak', 'promo', '', 'fitur', 'yang', 'tidak_ada', 'aplikasi', 'lain', 'coba', 'saya', 'kasih', 'shopeepay', 'leter', 'seperti', 'yang', 'lain']"
"['bagus', 'bnyak', 'diskon', 'murah', 'seller', 'nya', 'jual', 'barang', 'bgus', 'apa', 'ada', 'siip', 'lah']","['bagus', 'banyak', 'diskon', 'murah', 'seller', 'nya', 'jual', 'barang', 'bagus', 'apa', 'ada', 'siip', 'lah']"
"['saya', 'senang', 'belanja', 'si', 'shoope', 'dan', 'saya', 'sering', 'belanja', 'di', 'shoope', 'tapi', 'kenapa', 'saya', 'ngga', 'dapet', 'shoope', 'pay', 'latter']","['saya', 'senang', 'belanja', 'si', 'shoope', 'dan', 'saya', 'sering', 'belanja', 'di', 'shoope', 'tapi', 'kenapa', 'saya', 'tidak', 'dapat', 'shoope', 'bayar', 'latter']"
"['alam', 'aku', 'slama', 'blanja', 'dishopee', 'slalu', 'puas', 'dgn', 'produk', 'nya', 'apa', 'yg', 'jual', 'slalu', 'real', 'pick', 'tidak_kecewa', 'tpi', 'aku', 'jug', 'hrs', 'liat', 'reting', 'bintang', 'nya', 'ulas', 'dlm', 'tiap', 'belia', 'jug', 'bnyak', 'nya', 'produk', 'yg', 'jual']","['alam', 'aku', 'slama', 'blanja', 'dishopee', 'selalu', 'puas', 'dengan', 'produk', 'nya', 'apa', 'yang', 'jual', 'selalu', 'real', 'pick', 'tidak_kecewa', 'tapi', 'aku', 'jug', 'harus', 'lihat', 'reting', 'bintang', 'nya', 'ulas', 'dlm', 'tiap', 'belia', 'jug', 'banyak', 'nya', 'produk', 'yang', 'jual']"
"['suka', 'banget', 'pokok', 'hampir', 'tiap', 'belanja', 'online', 'dishopee', 'ga', 'pernah', 'di', 'apk', 'lain', 'spaylater', 'sangatmembantu', 'moga', 'limit', 'tambah', 'dan', 'cicil', 'banyak', 'sampai', 'cicil', 'perfect', 'good', 'good', 'godd', 'like', 'it']","['suka', 'banget', 'pokok', 'hampir', 'tiap', 'belanja', 'online', 'dishopee', 'ga', 'pernah', 'di', 'aplikasi', 'lain', 'spaylater', 'sangatmembantu', 'moga', 'limit', 'tambah', 'dan', 'cicil', 'banyak', 'sampai', 'cicil', 'perfect', 'bagus', 'bagus', 'godd', 'like', 'it']"
"['recommend', 'banget', 'buat', 'temen', 'yg', 'suka', 'belanja', 'online', 'banyak', 'fitur', 'dan', 'layan', 'yg', 'beri', 'saya', 'bagai', 'beli', 'dan', 'jual', 'di', 'shopee', 'rasa', 'sangat', 'mudah', 'guna', 'aplikasi', 'ini', 'thanks', 'shopee']","['rekomendasi', 'banget', 'buat', 'teman', 'yang', 'suka', 'belanja', 'online', 'banyak', 'fitur', 'dan', 'layan', 'yang', 'beri', 'saya', 'bagai', 'beli', 'dan', 'jual', 'di', 'shopee', 'rasa', 'sangat', 'mudah', 'guna', 'aplikasi', 'ini', 'terima kasih', 'shopee']"
"['cm', 'mau', 'di', 'shopee', 'yaialah', 'di', 'shopee', 'yang', 'lain', 'hempas', 'sajah']","['cm', 'mau', 'di', 'shopee', 'yaialah', 'di', 'shopee', 'yang', 'lain', 'hempas', 'sajah']"
"['bagus', 'sangat', 'lah', 'bagus', 'bisa', 'belanja', 'sampe', 'dulu', 'nya', 'sering', 'beli', 'di', 'tokopedia', 'sekarang', 'sering', 'banget', 'beli', 'di', 'shope', 'makasih', 'shope']","['bagus', 'sangat', 'lah', 'bagus', 'bisa', 'belanja', 'sampai', 'dulu', 'nya', 'sering', 'beli', 'di', 'tokopedia', 'sekarang', 'sering', 'banget', 'beli', 'di', 'shopee', 'terima kasih', 'shopee']"
"['produk', 'komplit', 'cari', 'apa', 'aja', 'ada', 'di', 'shopee', 'banyak', 'evennya', 'juga', 'lho', 'mantap', 'dech', 'pokok']","['produk', 'komplit', 'cari', 'apa', 'saja', 'ada', 'di', 'shopee', 'banyak', 'evennya', 'juga', 'lho', 'mantap', 'dech', 'pokok']"
"['mantap', 'belanja', 'jd', 'ga', 'ribet', 'ga', 'usah', 'ke', 'luar', 'cari', 'toko', 'mall', 'moga', 'shopee', 'sukses', 'terus']","['mantap', 'belanja', 'jadi', 'ga', 'ribet', 'ga', 'perlu', 'ke', 'luar', 'cari', 'toko', 'mall', 'moga', 'shopee', 'sukses', 'terus']"
"['bagus', 'desain', 'juga', 'simpel', 'gabikin', 'ribet', 'cuma', 'sayang', 'makin', 'kesini', 'makin', 'mahal', 'ongkirnya', 'jujur', 'jauh', 'bnget', 'sama', 'ongkir', 'belah', 'tp', 'turut', 'ku', 'lemah', 'belah', 'adalah', 'desain', 'dan', 'leta', 'yangg', 'bkin', 'pusingdan', 'karna', 'emang', 'guna', 'shope', 'lama', 'cuma', 'sering', 'ringin', 'gratis', 'ongkir', 'ya', 'ahahaha', 'terimakasih']","['bagus', 'desain', 'juga', 'simpel', 'gabikin', 'ribet', 'cuma', 'sayang', 'makin', 'kesini', 'makin', 'mahal', 'ongkirnya', 'jujur', 'jauh', 'banget', 'sama', 'ongkos kirim', 'belah', 'tapi', 'turut', 'ku', 'lemah', 'belah', 'adalah', 'desain', 'dan', 'leta', 'yangg', 'bikin', 'pusingdan', 'karena', 'emang', 'guna', 'shopee', 'lama', 'cuma', 'sering', 'ringin', 'gratis', 'ongkos kirim', 'iya', 'ahahaha', 'terima kasih']"
"['ok', 'lancar', 'smp', 'saat', 'ini', 'apalgi', 'ada', 'paylater', 'sangat', 'bantu', 'moga', 'saling', 'bantu']","['ok', 'lancar', 'smp', 'saat', 'ini', 'apalagi', 'ada', 'paylater', 'sangat', 'bantu', 'moga', 'saling', 'bantu']"
"['gabisa', 'milih', 'ekspedisi', 'kecewa', 'bgt', 'si', 'pdhl', 'belanja', 'tiap', 'bulan', 'di', 'shopee', 'tp', 'malah', 'jd', 'gin']","['tidak bisa', 'milih', 'ekspedisi', 'kecewa', 'banget', 'si', 'padahal', 'belanja', 'tiap', 'bulan', 'di', 'shopee', 'tapi', 'bahkan', 'jadi', 'gin']"
"['barang', 'yang', 'pesan', 'sesuai', 'dengan', 'gambar', 'kirim', 'cepat', 'kurir', 'ramah', 'shopie', 'the', 'best']","['barang', 'yang', 'pesan', 'sesuai', 'dengan', 'gambar', 'kirim', 'cepat', 'kurir', 'ramah', 'shopie', 'the', 'terbaik']"
"['ok', 'tarik', 'logo', 'shopee', 'bayar', 'lebih', 'mudah', 'lewat', 'alfamart', 'atau', 'indomaret', 'terima', 'kasih', 'shopee', 'bagus', 'dan', 'tarik', 'bagus']","['ok', 'tarik', 'logo', 'shopee', 'bayar', 'lebih', 'mudah', 'lewat', 'alfamart', 'atau', 'indomaret', 'terima', 'kasih', 'shopee', 'bagus', 'dan', 'tarik', 'bagus']"
"['apk', 'nya', 'jelek', 'bangett', 'tapi', 'boonk', 'hayyuuk', 'apk', 'nya', 'bagus', 'bangeet']","['aplikasi', 'nya', 'jelek', 'banget', 'tapi', 'boonk', 'hayyuuk', 'aplikasi', 'nya', 'bagus', 'bangeet']"
"['kerenn', 'banget', 'beli', 'barang', 'di', 'shopee', 'bagus', 'sama', 'harga', 'jangkau', 'kualitas', 'nya', 'pun', 'ga', 'main']","['kerenn', 'banget', 'beli', 'barang', 'di', 'shopee', 'bagus', 'sama', 'harga', 'jangkau', 'kualitas', 'nya', 'pun', 'ga', 'main']"
"['aplakasiv', 'ini', 'jelek', 'karena', 'aku', 'mau', 'main', 'game', 'aku', 'ken', 'dapet', 'bonus', 'tapi', 'iklan', 'nya', 'shoopee', 'dan', 'ga', 'bisa', 'dapet', 'bonus', 'huh']","['aplakasiv', 'ini', 'jelek', 'karena', 'aku', 'mau', 'main', 'game', 'aku', 'ken', 'dapat', 'bonus', 'tapi', 'iklan', 'nya', 'shoopee', 'dan', 'ga', 'bisa', 'dapat', 'bonus', 'huh']"
"['kalau', 'mau', 'cari', 'barang', 'ga', 'susah', 'mudah', 'cara', 'order', 'puas', 'lama', 'ini', 'pakai', 'aplikasi', 'shopee', 'the', 'best']","['kalau', 'mau', 'cari', 'barang', 'ga', 'susah', 'mudah', 'cara', 'order', 'puas', 'lama', 'ini', 'pakai', 'aplikasi', 'shopee', 'the', 'terbaik']"
"['tolong', 'kembali', 'shopee', 'jadi', 'dulu', 'lagi', 'sekarang', 'mah', 'apa', 'ekspedisi', 'nya', 'di', 'pilihin', 'sama', 'shopee', 'tidak_pilih', 'sendiri']","['tolong', 'kembali', 'shopee', 'jadi', 'dulu', 'lagi', 'sekarang', 'mah', 'apa', 'ekspedisi', 'nya', 'di', 'pilihin', 'sama', 'shopee', 'tidak_pilih', 'sendiri']"
"['aplikasi', 'nya', 'bagus', 'banget', 'dan', 'kalau', 'aku', 'tidak_mau', 'ke', 'pasar', 'sen', 'aja', 'di', 'shopee', 'dan', 'kita', 'dapat', 'diskon']","['aplikasi', 'nya', 'bagus', 'banget', 'dan', 'kalau', 'aku', 'tidak_mau', 'ke', 'pasar', 'sen', 'saja', 'di', 'shopee', 'dan', 'kita', 'dapat', 'diskon']"
"['gara', 'iklan', 'event', 'popup', 'jadi', 'berat', 'ni', 'aplikasi', 'gan', 'loading', 'screen', 'ke', 'branda', 'jadi', 'lama', 'padahal', 'hp', 'saya', 'tidak_kentang', 'banget', 'kalo', 'mau', 'pindah', 'ke', 'toko', 'saya', 'terkadang', 'load', 'dan', 'blank', 'putih', 'harus', 'di', 'close', 'dlu', 'baru', 'buka', 'lagi', 'tetep', 'bintang', 'lima', 'min']","['gara', 'iklan', 'event', 'popup', 'jadi', 'berat', 'ini', 'aplikasi', 'juragan', 'loading', 'screen', 'ke', 'branda', 'jadi', 'lama', 'padahal', 'seluler', 'saya', 'tidak_kentang', 'banget', 'kalau', 'mau', 'pindah', 'ke', 'toko', 'saya', 'terkadang', 'load', 'dan', 'kosong', 'putih', 'harus', 'di', 'tutup', 'dulu', 'baru', 'buka', 'lagi', 'tetep', 'bintang', 'lima', 'min']"
"['belanja', 'gampang', 'mudah', 'dan', 'untung', 'banyak', 'voucher', 'banyak', 'hadiah', 'pokok', 'sip']","['belanja', 'gampang', 'mudah', 'dan', 'untung', 'banyak', 'voucer', 'banyak', 'hadiah', 'pokok', 'sip']"
"['shopee', 'sangat', 'bantu', 'dan', 'sangat', 'mudah', 'beli', 'dalam', 'belanja', 'moga', 'terus', 'jaya', 'dan', 'kembang']","['shopee', 'sangat', 'bantu', 'dan', 'sangat', 'mudah', 'beli', 'dalam', 'belanja', 'moga', 'terus', 'jaya', 'dan', 'kembang']"
"['shopee', 'best', 'op', 'the', 'best', 'selalu', 'puas', 'belanja', 'dishopee', 'kenapa', 'sekarang', 'aplikasi', 'sering', 'eror', 'gitu', 'ya', 'min', 'padahal', 'sudah', 'si', 'apdete', 'ke', 'versi', 'yang', 'baru', 'kenapa', 'tidak_bisa', 'cek', 'out']","['shopee', 'terbaik', 'op', 'the', 'terbaik', 'selalu', 'puas', 'belanja', 'dishopee', 'kenapa', 'sekarang', 'aplikasi', 'sering', 'error', 'gitu', 'iya', 'min', 'padahal', 'sudah', 'si', 'apdete', 'ke', 'versi', 'yang', 'baru', 'kenapa', 'tidak_bisa', 'cek', 'keluar']"
"['tolong', 'baru', 'masalah', 'gratis', 'ongkir', 'nya', 'masak', 'hitung', 'jika', 'dapet', 'gratis', 'ongkir', 'min', 'belanja', 'pakek', 'shopee', 'pay', 'gk', 'bisa', 'karena', 'ongkir', 'nya', 'mahal', 'dan', 'harga', 'barang', 'padahal', 'bisa', 'bayar', 'pakek', 'shope', 'pay', 'kendala', 'karena', 'tambah', 'ongkir', 'jadi', 'gk', 'bisa', 'dipakek']","['tolong', 'baru', 'masalah', 'gratis', 'ongkos kirim', 'nya', 'masak', 'hitung', 'jika', 'dapat', 'gratis', 'ongkos kirim', 'min', 'belanja', 'pakai', 'shopee', 'bayar', 'gk', 'bisa', 'karena', 'ongkos kirim', 'nya', 'mahal', 'dan', 'harga', 'barang', 'padahal', 'bisa', 'bayar', 'pakai', 'shopee', 'bayar', 'kendala', 'karena', 'tambah', 'ongkos kirim', 'jadi', 'gk', 'bisa', 'dipakek']"
"['produk', 'bagus', 'kirim', 'sangat', 'cepat', 'respons', 'toko', 'baik', 'senang', 'belanja']","['produk', 'bagus', 'kirim', 'sangat', 'cepat', 'respons', 'toko', 'baik', 'senang', 'belanja']"
"['telah', 'update', 'kemarin', 'gk', 'bisa', 'login', 'sekarang', 'dah', 'bisa', 'login', 'makasih', 'shopee', 'atas', 'tindak', 'lanjut', 'keluh', 'saya', 'jadi', 'bisa', 'jalan', 'lagi', 'perekenomian', 'saya', 'terimakasih', 'tim', 'it', 'shopee']","['telah', 'terbaru', 'kemarin', 'gk', 'bisa', 'login', 'sekarang', 'sudah', 'bisa', 'login', 'terima kasih', 'shopee', 'atas', 'tindak', 'lanjut', 'keluh', 'saya', 'jadi', 'bisa', 'jalan', 'lagi', 'perekenomian', 'saya', 'terima kasih', 'tim', 'it', 'shopee']"
"['harga', 'oke', 'banyak', 'free', 'ongkir', 'barang', 'selalu', 'sesuai', 'pesan', 'sukses', 'selalu', 'buat', 'shopee']","['harga', 'oke', 'banyak', 'gratis', 'ongkos kirim', 'barang', 'selalu', 'sesuai', 'pesan', 'sukses', 'selalu', 'buat', 'shopee']"
"['aplikasi', 'belanja', 'online', 'burik', 'tapi', 'boong']","['aplikasi', 'belanja', 'online', 'burik', 'tapi', 'bohong']"
"['kak', 'mau', 'tanya', 'deh', 'kok', 'shopee', 'ku', 'kalo', 'mau', 'cari', 'barang', 'putih', 'doang', 'ya', 'loadnya', 'lama', 'pula', 'kenapa', 'ya']","['kak', 'mau', 'tanya', 'deh', 'kok', 'shopee', 'ku', 'kalau', 'mau', 'cari', 'barang', 'putih', 'doang', 'iya', 'loadnya', 'lama', 'pula', 'kenapa', 'iya']"
"['saya', 'suka', 'belanja', 'di', 'shopee', 'karena', 'banyak', 'diskon', 'dan', 'produk', 'ori', 'kirim', 'barang', 'tepat', 'waktu', 'saya', 'suda', 'kali', 'kali', 'belanja', 'di', 'shopee', 'dan', 'saya', 'puas', 'akan', 'pelayananyan', 'respon', 'jual', 'cepat', 'dan', 'amanah', 'pokok', 'shopee', 'oke', 'banget']","['saya', 'suka', 'belanja', 'di', 'shopee', 'karena', 'banyak', 'diskon', 'dan', 'produk', 'ori', 'kirim', 'barang', 'tepat', 'waktu', 'saya', 'suda', 'kali', 'kali', 'belanja', 'di', 'shopee', 'dan', 'saya', 'puas', 'akan', 'pelayananyan', 'respon', 'jual', 'cepat', 'dan', 'amanah', 'pokok', 'shopee', 'oke', 'banget']"
"['suka', 'ngelag', 'sendiri', 'tiba', 'tiba', 'kadang', 'mau', 'buka', 'toko', 'seller', 'malah', 'balik', 'lagi', 'ke', 'home', 'padahal', 'kemarin', 'kemarin', 'masih', 'oke', 'banget', 'kalau', 'udah', 'baik', 'sistem', 'nanti', 'bintang', 'aku', 'ganti']","['suka', 'lelet', 'sendiri', 'tiba', 'tiba', 'kadang', 'mau', 'buka', 'toko', 'seller', 'bahkan', 'balik', 'lagi', 'ke', 'home', 'padahal', 'kemarin', 'kemarin', 'masih', 'oke', 'banget', 'kalau', 'sudah', 'baik', 'sistem', 'nanti', 'bintang', 'aku', 'ganti']"
"['mantap', 'bom', 'pernah', 'gagal', 'belanja', 'di', 'shopee', 'promo', 'nya', 'juga', 'mantab', 'bisa', 'kali', 'min', 'kasi', 'bonus', 'hehehe']","['mantap', 'bom', 'pernah', 'gagal', 'belanja', 'di', 'shopee', 'promo', 'nya', 'juga', 'mantab', 'bisa', 'kali', 'min', 'kasih', 'bonus', 'ketawa']"
"['sangat', 'guna', 'dan', 'murah', 'serta', 'bagus', 'kualitas', 'sesuai', 'harga', 'tapi', 'yang', 'aku', 'suka', 'gratis', 'ongkir', 'nya', 'itu', 'loe', 'hehehe']","['sangat', 'guna', 'dan', 'murah', 'serta', 'bagus', 'kualitas', 'sesuai', 'harga', 'tapi', 'yang', 'aku', 'suka', 'gratis', 'ongkos kirim', 'nya', 'itu', 'kamu', 'ketawa']"
"['nyesel', 'gw', 'download', 'dompet', 'gw', 'jadi', 'tipis', 'trus', 'soal', 'shoping', 'mulu']","['sesal', 'saya', 'unduh', 'dompet', 'saya', 'jadi', 'tipis', 'terus', 'soal', 'shoping', 'melulu']"
"['shoppe', 'sekarang', 'kecewa', 'tidak_ada', 'lagi', 'vocer', 'gratis', 'ongkir', 'cod', 'gratis', 'ongkir', 'shopepay', 'jg', 'jarang', 'ada', 'ada', 'harus', 'beli', 'kecewa', 'banget']","['shoppe', 'sekarang', 'kecewa', 'tidak_ada', 'lagi', 'voucer', 'gratis', 'ongkos kirim', 'cod', 'gratis', 'ongkos kirim', 'shopepay', 'juga', 'jarang', 'ada', 'ada', 'harus', 'beli', 'kecewa', 'banget']"
"['dulu', 'kurang', 'suka', 'sama', 'shoppe', 'karena', 'pernah', 'tipu', 'sama', 'jual', 'sekarng', 'suka', 'banget', 'banyak', 'jual', 'yg', 'jujur']","['dulu', 'kurang', 'suka', 'sama', 'shoppe', 'karena', 'pernah', 'tipu', 'sama', 'jual', 'sekarng', 'suka', 'banget', 'banyak', 'jual', 'yang', 'jujur']"
"['jauh', 'ini', 'sangat', 'sangat', 'muas', 'belanja', 'di', 'shopee', 'selalu', 'di', 'tahan', 'seperti', 'ini', 'ya', 'shopee']","['jauh', 'ini', 'sangat', 'sangat', 'muas', 'belanja', 'di', 'shopee', 'selalu', 'di', 'tahan', 'seperti', 'ini', 'iya', 'shopee']"
"['thanks', 'shopee', 'tp', 'sedikit', 'kecewa', 'sama', 'seller', 'di', 'toko', 'itu', 'responnya', 'sangat', 'slow', 'bgt', 'barang', 'sudah', 'saya', 'order', 'tp', 'tdk', 'di', 'info', 'kalau', 'barang', 'itu', 'udh', 'habis', 'jadi', 'itu', 'pesan', 'saya', 'ngegantung', 'bgtu', 'aja', 'di', 'chat', 'ulang', 'ulang', 'baru', 'di', 'bales', 'dan', 'di', 'suruh', 'cancel', 'sama', 'seller', 'nya', 'gilir', 'udh', 'di', 'cancel', 'kaga', 'di', 'respon', 'lagi', 'hufftt', 'untung', 'sabar']","['terima kasih', 'shopee', 'tapi', 'sedikit', 'kecewa', 'sama', 'seller', 'di', 'toko', 'itu', 'responnya', 'sangat', 'slow', 'banget', 'barang', 'sudah', 'saya', 'order', 'tapi', 'tidak', 'di', 'informasi', 'kalau', 'barang', 'itu', 'udh', 'habis', 'jadi', 'itu', 'pesan', 'saya', 'ngegantung', 'bgtu', 'saja', 'di', 'pesan', 'ulang', 'ulang', 'baru', 'di', 'balas', 'dan', 'di', 'suruh', 'cancel', 'sama', 'seller', 'nya', 'gilir', 'udh', 'di', 'cancel', 'tidak', 'di', 'respon', 'lagi', 'hufftt', 'untung', 'sabar']"
